Angry,Disgust,Fearful,Happy,Sad,Surprised,Neutral,Video,Frame,Correct_Class,Predicted_Class
0.04052601382136345,0.0018162886844947934,0.019673490896821022,0.268863707780838,0.2875673472881317,0.013043400831520557,0.3685096502304077,01-01-02-01-01-01-04,26,Calm,Neutral
0.012651083990931511,0.0005075665540061891,0.012226056307554245,0.3808356523513794,0.07042552530765533,0.01137523353099823,0.5119789242744446,01-01-02-01-01-01-04,27,Calm,Neutral
0.0034554966259747744,8.934362995205447e-05,0.004317463841289282,0.5588780641555786,0.015592026524245739,0.008790424093604088,0.40887710452079773,01-01-02-01-01-01-04,28,Calm,Happy
0.001624996424652636,3.776207086048089e-05,0.0020266636274755,0.724271297454834,0.006625680718570948,0.007021712604910135,0.2583919167518616,01-01-02-01-01-01-04,29,Calm,Happy
0.0024303633254021406,6.198971823323518e-05,0.0021524177864193916,0.7947024703025818,0.007940134033560753,0.007873971946537495,0.18483866751194,01-01-02-01-01-01-04,30,Calm,Happy
0.0030009127222001553,9.674503235146403e-05,0.002370799658820033,0.6933284401893616,0.009599404409527779,0.006671394687145948,0.28493231534957886,01-01-02-01-01-01-04,31,Calm,Happy
0.004219070542603731,0.00017035281052812934,0.002671599853783846,0.672741174697876,0.011345396749675274,0.008809283375740051,0.30004310607910156,01-01-02-01-01-01-04,32,Calm,Happy
0.007520375307649374,0.000295765174087137,0.004614656791090965,0.5018085241317749,0.019216932356357574,0.01135965995490551,0.4551839530467987,01-01-02-01-01-01-04,33,Calm,Happy
0.014094900339841843,0.00047649486805312335,0.005209276918321848,0.23674088716506958,0.022056015208363533,0.004086794797331095,0.71733558177948,01-01-02-01-01-01-04,34,Calm,Neutral
0.012887864373624325,0.0005007163854315877,0.004078223370015621,0.3298781216144562,0.013919590972363949,0.004439095500856638,0.6342964172363281,01-01-02-01-01-01-04,35,Calm,Neutral
0.012235348112881184,0.0006657238118350506,0.005164776928722858,0.18112465739250183,0.01819762960076332,0.004412800073623657,0.7781990766525269,01-01-02-01-01-01-04,36,Calm,Neutral
0.018506314605474472,0.00046101180487312376,0.006690525449812412,0.1305973380804062,0.026398690417408943,0.003289709333330393,0.814056396484375,01-01-02-01-01-01-04,37,Calm,Neutral
0.013544230721890926,0.00033001124393194914,0.006638974417001009,0.13048125803470612,0.02877040207386017,0.0026587152387946844,0.8175764083862305,01-01-02-01-01-01-04,38,Calm,Neutral
0.013338840566575527,0.00027595143183134496,0.006431580986827612,0.0785960704088211,0.030096443369984627,0.0014610810903832316,0.8698000311851501,01-01-02-01-01-01-04,39,Calm,Neutral
0.014993214048445225,0.00038740126183256507,0.007218033075332642,0.05920502915978432,0.03637814149260521,0.0016595198540017009,0.8801586627960205,01-01-02-01-01-01-04,40,Calm,Neutral
0.016590312123298645,0.0005061971605755389,0.011769757606089115,0.09213531017303467,0.05227043852210045,0.0021180622279644012,0.8246099948883057,01-01-02-01-01-01-04,41,Calm,Neutral
0.03217161074280739,0.0007435590960085392,0.008835183456540108,0.05553675442934036,0.05986018851399422,0.001057291403412819,0.8417954444885254,01-01-02-01-01-01-04,42,Calm,Neutral
0.10541366785764694,0.004582660738378763,0.030082348734140396,0.059785615652799606,0.1900380700826645,0.0011886670254170895,0.608909010887146,01-01-02-01-01-01-04,43,Calm,Neutral
0.12571854889392853,0.007173327729105949,0.034800007939338684,0.019858049228787422,0.2116684764623642,0.0027633169665932655,0.5980182886123657,01-01-02-01-01-01-04,44,Calm,Neutral
0.12427119165658951,0.024226998910307884,0.03819842264056206,0.035119060426950455,0.16045509278774261,0.19831909239292145,0.41941019892692566,01-01-02-01-01-01-04,45,Calm,Neutral
0.10155199468135834,0.010692446492612362,0.04133337736129761,0.03769257664680481,0.10322965681552887,0.3824240565299988,0.32307589054107666,01-01-02-01-01-01-04,46,Calm,Surprised
0.04988095164299011,0.004792527295649052,0.04170876741409302,0.032903846353292465,0.06303948163986206,0.6765795946121216,0.1310947835445404,01-01-02-01-01-01-04,47,Calm,Surprised
0.032813139259815216,0.002878710860386491,0.03447132557630539,0.027318192645907402,0.05146429315209389,0.7043831944465637,0.1466710865497589,01-01-02-01-01-01-04,48,Calm,Surprised
0.0350370816886425,0.003560870885848999,0.03260599076747894,0.04586375877261162,0.06379568576812744,0.6513503789901733,0.16778625547885895,01-01-02-01-01-01-04,49,Calm,Surprised
0.04306386038661003,0.003210093593224883,0.037999700754880905,0.065636046230793,0.256827175617218,0.14498208463191986,0.44828104972839355,01-01-02-01-01-01-04,50,Calm,Neutral
0.06892690807580948,0.0032993601635098457,0.02982635237276554,0.09687282145023346,0.27125152945518494,0.03178362920880318,0.4980393946170807,01-01-02-01-01-01-04,51,Calm,Neutral
0.13697539269924164,0.014072483405470848,0.05025114119052887,0.037305060774087906,0.5810624361038208,0.008726419880986214,0.1716071218252182,01-01-02-01-01-01-04,52,Calm,Sad
0.11360664665699005,0.0048997835256159306,0.042320042848587036,0.025694288313388824,0.5497607588768005,0.007558295037597418,0.2561601996421814,01-01-02-01-01-01-04,53,Calm,Sad
0.03444913402199745,0.001205285545438528,0.02152244932949543,0.07405654340982437,0.1386912614107132,0.0037472618278115988,0.7263280153274536,01-01-02-01-01-01-04,54,Calm,Neutral
0.06162155792117119,0.0016492032445967197,0.054591864347457886,0.027074288576841354,0.2018633633852005,0.001955709420144558,0.6512439250946045,01-01-02-01-01-01-04,55,Calm,Neutral
0.051107343286275864,0.0009178417385555804,0.03968111053109169,0.014089472591876984,0.08968634903430939,0.0009065530612133443,0.8036113381385803,01-01-02-01-01-01-04,56,Calm,Neutral
0.04395390674471855,0.0007924556266516447,0.020502254366874695,0.01524597778916359,0.05263634771108627,0.0009085271740332246,0.8659605383872986,01-01-02-01-01-01-04,57,Calm,Neutral
0.03614728897809982,0.001020747353322804,0.021029580384492874,0.012318982742726803,0.050907593220472336,0.0016577760688960552,0.8769180178642273,01-01-02-01-01-01-04,58,Calm,Neutral
0.034709785133600235,0.002251425525173545,0.049332763999700546,0.03495638445019722,0.09123336523771286,0.042331427335739136,0.7451848387718201,01-01-02-01-01-01-04,59,Calm,Neutral
0.02358994446694851,0.0011229667579755187,0.03716477379202843,0.07248730212450027,0.0856979489326477,0.031020045280456543,0.7489169836044312,01-01-02-01-01-01-04,60,Calm,Neutral
0.01610371842980385,0.0014383324887603521,0.0112511171028018,0.08804024010896683,0.03478666767477989,0.0018994990969076753,0.8464803695678711,01-01-02-01-01-01-04,61,Calm,Neutral
0.009295439347624779,0.00042951968498528004,0.005286606959998608,0.1297284960746765,0.01843291148543358,0.0018988699885085225,0.8349282145500183,01-01-02-01-01-01-04,62,Calm,Neutral
0.009057389572262764,0.0002525031450204551,0.004648157861083746,0.13512390851974487,0.017712732776999474,0.001066161785274744,0.8321391344070435,01-01-02-01-01-01-04,63,Calm,Neutral
0.009968229569494724,0.00029287528013810515,0.004678837489336729,0.17364197969436646,0.01920035481452942,0.0011152714723721147,0.791102409362793,01-01-02-01-01-01-04,64,Calm,Neutral
0.10512267798185349,0.016491081565618515,0.030663685873150826,0.03218865022063255,0.25620850920677185,0.0004950647125951946,0.5588302612304688,01-01-02-01-01-01-04,65,Calm,Neutral
0.14807334542274475,0.018305106088519096,0.04328160360455513,0.013174166902899742,0.41833749413490295,0.0005169574869796634,0.35831132531166077,01-01-02-01-01-01-04,66,Calm,Sad
0.1516282707452774,0.015565530396997929,0.036248162388801575,0.02169211395084858,0.31578806042671204,0.0003555665025487542,0.4587222933769226,01-01-02-01-01-01-04,67,Calm,Neutral
0.08938729017972946,0.0030575564596801996,0.022686392068862915,0.025006107985973358,0.17938794195652008,0.0003278449585195631,0.6801468133926392,01-01-02-01-01-01-04,68,Calm,Neutral
0.052140701562166214,0.0008990626083686948,0.016570359468460083,0.02507922239601612,0.0961776152253151,0.0002583018213044852,0.808874785900116,01-01-02-01-01-01-04,69,Calm,Neutral
0.03703199699521065,0.0005064106080681086,0.010776106268167496,0.07376052439212799,0.046295151114463806,0.000479830865515396,0.8311499953269958,01-01-02-01-01-01-04,70,Calm,Neutral
