Angry,Disgust,Fearful,Happy,Sad,Surprised,Neutral,Video,Frame,Correct_Class,Predicted_Class
0.0759982317686081,0.0005396563210524619,0.11838620901107788,0.06406144797801971,0.4403616786003113,0.017536496743559837,0.28311631083488464,01-01-02-01-01-01-19,26,Calm,Sad
0.07667362689971924,0.0006416378892026842,0.11097661405801773,0.03407750651240349,0.5992349982261658,0.011655234731733799,0.16674043238162994,01-01-02-01-01-01-19,27,Calm,Sad
0.07293915003538132,0.0006964838830754161,0.10527299344539642,0.041269008070230484,0.6073317527770996,0.011808991432189941,0.1606815755367279,01-01-02-01-01-01-19,28,Calm,Sad
0.0758686289191246,0.0018829831387847662,0.10311999171972275,0.04812014102935791,0.5988621115684509,0.016662906855344772,0.1554831862449646,01-01-02-01-01-01-19,29,Calm,Sad
0.08599387854337692,0.001563863828778267,0.12862758338451385,0.06953655928373337,0.521946132183075,0.025794148445129395,0.1665378361940384,01-01-02-01-01-01-19,30,Calm,Sad
0.07480120658874512,0.00039034924702718854,0.0935119092464447,0.10364490002393723,0.5154195427894592,0.02213425002992153,0.19009776413440704,01-01-02-01-01-01-19,31,Calm,Sad
0.06551957875490189,0.0002672214468475431,0.10726217180490494,0.11893454939126968,0.46711665391921997,0.03299705311655998,0.2079027146100998,01-01-02-01-01-01-19,32,Calm,Sad
0.04738719388842583,0.00022431655088439584,0.08485879749059677,0.21475842595100403,0.3313553035259247,0.02928282879292965,0.2921331226825714,01-01-02-01-01-01-19,33,Calm,Sad
0.040021494030952454,0.0002324839442735538,0.0661202073097229,0.2700098156929016,0.20310208201408386,0.02781909704208374,0.3926948010921478,01-01-02-01-01-01-19,34,Calm,Neutral
0.03234284743666649,0.0002118301927112043,0.04934164509177208,0.3616351783275604,0.15980315208435059,0.024962281808257103,0.37170305848121643,01-01-02-01-01-01-19,35,Calm,Neutral
0.029016412794589996,0.0002661521139089018,0.04093625769019127,0.3742830753326416,0.10625009983778,0.024996154010295868,0.4242517948150635,01-01-02-01-01-01-19,36,Calm,Neutral
0.028177520260214806,0.0002948490728158504,0.039877962321043015,0.33848434686660767,0.12858586013317108,0.023786932229995728,0.4407925307750702,01-01-02-01-01-01-19,37,Calm,Neutral
0.030942991375923157,0.00026021539815701544,0.04601035267114639,0.3428976833820343,0.12650012969970703,0.0260122362524271,0.427376389503479,01-01-02-01-01-01-19,38,Calm,Neutral
0.02525179460644722,0.00021392645430751145,0.04021693393588066,0.3579312264919281,0.12045051902532578,0.02170702815055847,0.4342285692691803,01-01-02-01-01-01-19,39,Calm,Neutral
0.02439352124929428,0.00018952957179863006,0.040834106504917145,0.3585910201072693,0.11515579372644424,0.025084244087338448,0.4357517957687378,01-01-02-01-01-01-19,40,Calm,Neutral
0.02217870205640793,0.0002161520824301988,0.0344167985022068,0.40663573145866394,0.10246415436267853,0.023697812110185623,0.4103906452655792,01-01-02-01-01-01-19,41,Calm,Neutral
0.023120541125535965,0.0001994476479012519,0.035466134548187256,0.35590603947639465,0.09957954287528992,0.023244690150022507,0.46248358488082886,01-01-02-01-01-01-19,42,Calm,Neutral
0.027083374559879303,0.0002268930693389848,0.043824613094329834,0.3073471486568451,0.10859433561563492,0.027432341128587723,0.4854913651943207,01-01-02-01-01-01-19,43,Calm,Neutral
0.045795176178216934,0.00022794297547079623,0.11172904074192047,0.22256775200366974,0.22278453409671783,0.07899927347898483,0.31789630651474,01-01-02-01-01-01-19,44,Calm,Neutral
0.04000816494226456,0.0001499489153502509,0.14223898947238922,0.18741433322429657,0.28346356749534607,0.20823462307453156,0.13849033415317535,01-01-02-01-01-01-19,45,Calm,Sad
0.04501062631607056,0.00020867145212832838,0.11581704765558243,0.1369391828775406,0.319408655166626,0.2758881151676178,0.10672767460346222,01-01-02-01-01-01-19,46,Calm,Sad
