Angry,Disgust,Fearful,Happy,Sad,Surprised,Neutral,Video,Frame,Correct_Class,Predicted_Class
0.04635227099061012,0.0003313254565000534,0.1008303239941597,0.04323134198784828,0.6467891335487366,0.053434427827596664,0.10903121531009674,01-01-02-01-01-01-22,26,Calm,Sad
0.04930255562067032,0.0004564330738503486,0.08197126537561417,0.057035259902477264,0.6141735911369324,0.08550465852022171,0.11155633628368378,01-01-02-01-01-01-22,27,Calm,Sad
0.05459195002913475,0.0005512137431651354,0.11193583905696869,0.053166091442108154,0.6196142435073853,0.07929503172636032,0.08084561675786972,01-01-02-01-01-01-22,28,Calm,Sad
0.04234376922249794,0.000645135878585279,0.08351148664951324,0.09875228255987167,0.6013296842575073,0.049535781145095825,0.12388186901807785,01-01-02-01-01-01-22,29,Calm,Sad
0.05224829912185669,0.0010286506731063128,0.09665077924728394,0.10146312415599823,0.582723081111908,0.07625619322061539,0.08962981402873993,01-01-02-01-01-01-22,30,Calm,Sad
0.045655298978090286,0.0009724243427626789,0.09636244922876358,0.11047442257404327,0.6187761425971985,0.05450447276234627,0.07325483113527298,01-01-02-01-01-01-22,31,Calm,Sad
0.03684704378247261,0.0007883698563091457,0.07911410182714462,0.17223456501960754,0.5670820474624634,0.06669639050960541,0.07723742723464966,01-01-02-01-01-01-22,32,Calm,Sad
0.05104956403374672,0.0010708628688007593,0.09065108001232147,0.13618306815624237,0.621884286403656,0.06607075780630112,0.03309038653969765,01-01-02-01-01-01-22,33,Calm,Sad
0.037435345351696014,0.0010117818601429462,0.06555646657943726,0.2612161636352539,0.498889297246933,0.06546474993228912,0.07042618095874786,01-01-02-01-01-01-22,34,Calm,Sad
0.03974542394280434,0.0009022149024531245,0.06917969137430191,0.36647579073905945,0.3817918598651886,0.03689658269286156,0.10500840097665787,01-01-02-01-01-01-22,35,Calm,Sad
0.05448102951049805,0.0007326030172407627,0.07496841251850128,0.2632223963737488,0.4172165095806122,0.010482466779649258,0.1788964867591858,01-01-02-01-01-01-22,36,Calm,Sad
0.0547010712325573,0.00041008598054759204,0.07440105825662613,0.11223520338535309,0.46143481135368347,0.004958968609571457,0.2918587923049927,01-01-02-01-01-01-22,37,Calm,Sad
0.07159415632486343,0.0005255803698673844,0.11889365315437317,0.08684005588293076,0.5589646697044373,0.010221283882856369,0.15296055376529694,01-01-02-01-01-01-22,38,Calm,Sad
0.06479743868112564,0.0006999504403211176,0.08288460969924927,0.1145227774977684,0.4478224217891693,0.00776613550260663,0.2815067172050476,01-01-02-01-01-01-22,39,Calm,Sad
0.07998642325401306,0.0011132032377645373,0.10420001298189163,0.04457683116197586,0.4925300180912018,0.004136077128350735,0.27345746755599976,01-01-02-01-01-01-22,40,Calm,Sad
0.07671544700860977,0.0007236289675347507,0.1063639372587204,0.026573283597826958,0.5230226516723633,0.0031484970822930336,0.26345255970954895,01-01-02-01-01-01-22,41,Calm,Sad
0.09574706107378006,0.001646449789404869,0.0937700942158699,0.02110225148499012,0.5159457325935364,0.0032886110711842775,0.26849979162216187,01-01-02-01-01-01-22,42,Calm,Sad
0.12093332409858704,0.005143077578395605,0.09563141316175461,0.021724360063672066,0.49812638759613037,0.0031671959441155195,0.25527423620224,01-01-02-01-01-01-22,43,Calm,Sad
0.17083600163459778,0.019154835492372513,0.12263471633195877,0.018892500549554825,0.5191215872764587,0.005117727443575859,0.14424264430999756,01-01-02-01-01-01-22,44,Calm,Sad
0.19357459247112274,0.05302920192480087,0.11636415123939514,0.017674645408988,0.4744887948036194,0.006954577285796404,0.13791406154632568,01-01-02-01-01-01-22,45,Calm,Sad
0.19364821910858154,0.04801953583955765,0.15606531500816345,0.016700977459549904,0.38540318608283997,0.14204280078411102,0.05811990052461624,01-01-02-01-01-01-22,46,Calm,Sad
0.18649615347385406,0.014675833284854889,0.1256220042705536,0.035100553184747696,0.25152039527893066,0.31596118211746216,0.07062385231256485,01-01-02-01-01-01-22,47,Calm,Surprised
0.1466214805841446,0.008801966905593872,0.1061854213476181,0.028297755867242813,0.3704974949359894,0.24727678298950195,0.092319056391716,01-01-02-01-01-01-22,48,Calm,Sad
0.06292306631803513,0.0017850801814347506,0.10229149460792542,0.04859272018074989,0.36741748452186584,0.2551562786102295,0.16183382272720337,01-01-02-01-01-01-22,49,Calm,Sad
0.053209032863378525,0.0008521803538314998,0.10618997365236282,0.06754124164581299,0.43190911412239075,0.14198067784309387,0.19831784069538116,01-01-02-01-01-01-22,50,Calm,Sad
0.04338966682553291,0.0006085870554670691,0.07988264411687851,0.12087886780500412,0.38939526677131653,0.0829603374004364,0.2828846871852875,01-01-02-01-01-01-22,51,Calm,Sad
0.0482589490711689,0.000708839506842196,0.09644143283367157,0.08958862721920013,0.4443398118019104,0.10796700417995453,0.21269527077674866,01-01-02-01-01-01-22,52,Calm,Sad
0.0439164899289608,0.00020651308295782655,0.10548076033592224,0.03875124827027321,0.46006762981414795,0.024940863251686096,0.32663652300834656,01-01-02-01-01-01-22,53,Calm,Sad
0.031632523983716965,0.00010423157800687477,0.06732682138681412,0.03136400133371353,0.30141180753707886,0.0024817546363919973,0.5656789541244507,01-01-02-01-01-01-22,54,Calm,Neutral
