Angry,Disgust,Fearful,Happy,Sad,Surprised,Neutral,Video,Frame,Correct_Class,Predicted_Class
0.0001669183257035911,1.0020153240475338e-05,0.0004550267185550183,0.9640227556228638,0.004336005076766014,0.001532218186184764,0.02947712317109108,01-01-02-01-01-01-16,26,Calm,Happy
0.0001763499021762982,1.2251491170900408e-05,0.0006385137094184756,0.9688693284988403,0.0052383895963430405,0.003405015217140317,0.021660149097442627,01-01-02-01-01-01-16,27,Calm,Happy
0.0003921731549780816,1.4649737750005443e-05,0.0006951183313503861,0.9625385403633118,0.011621169745922089,0.006034068297594786,0.018704183399677277,01-01-02-01-01-01-16,28,Calm,Happy
0.003908241167664528,0.0002932106435764581,0.0018595606088638306,0.8691614270210266,0.09622875601053238,0.008656737394630909,0.019892200827598572,01-01-02-01-01-01-16,29,Calm,Happy
0.01732097938656807,0.0018828678876161575,0.005356151610612869,0.6588962078094482,0.2819484770298004,0.023767603561282158,0.010827656835317612,01-01-02-01-01-01-16,30,Calm,Happy
0.022223051637411118,0.0019027285743504763,0.005733872763812542,0.6373181939125061,0.30662161111831665,0.020202970132231712,0.005997567903250456,01-01-02-01-01-01-16,31,Calm,Happy
0.019375033676624298,0.0015675869071856141,0.00586269935593009,0.7159678339958191,0.21491825580596924,0.037018194794654846,0.0052904472686350346,01-01-02-01-01-01-16,32,Calm,Happy
0.020744221284985542,0.0012056446867063642,0.00539652444422245,0.45596301555633545,0.49845269322395325,0.012227246537804604,0.006010706536471844,01-01-02-01-01-01-16,33,Calm,Sad
0.012009437195956707,0.0005632068496197462,0.003971432335674763,0.402376264333725,0.5541170239448547,0.008451120927929878,0.01851155422627926,01-01-02-01-01-01-16,34,Calm,Sad
0.007517226971685886,0.00022136034385766834,0.003907454665750265,0.2691536843776703,0.6981546878814697,0.0009913371177390218,0.02005426213145256,01-01-02-01-01-01-16,35,Calm,Sad
0.002827908145263791,0.00015500173321925104,0.002663006540387869,0.7080388069152832,0.25827711820602417,0.0005383991519920528,0.027499722316861153,01-01-02-01-01-01-16,36,Calm,Happy
0.002587015274912119,0.0002218556619482115,0.0018874644301831722,0.8322747349739075,0.14052188396453857,0.0004937383928336203,0.022013317793607712,01-01-02-01-01-01-16,37,Calm,Happy
0.0022504881490021944,0.00013542757369577885,0.0020488386508077383,0.8142632842063904,0.14955313503742218,0.00038930660230107605,0.03135951980948448,01-01-02-01-01-01-16,38,Calm,Happy
